team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,recTotalCatches,recAvgCatchPct,recTotalDrops,recTotalLongest,recTotalTDs,recTotalYdsAfterCatch,recTotalYds,recAvgYacPerCatch,recAvgYdsPerCatch,recAvgYdsPerGame
Titans,TEN,29,,WR,553388464,JuJu Smith-Schuster,8,0,8729,9,1,5.60,1,50.00,1,56,0,5,56,5.00,56.00,51.75
Titans,TEN,29,,WR,553387594,Tyler Lockett,10,0,7214,4,1,3.90,4,66.67,2,21,0,14,39,3.50,9.75,36.00
Vikings,MIN,30,,WR,553386792,Tai Felton,0,0,10551,13,1,6.00,3,100.00,0,24,0,30,60,10.00,20.00,42.00
Vikings,MIN,30,,WR,553386000,Jordan Addison,2,0,813,3,1,2.70,2,100.00,0,23,0,5,27,2.50,13.50,72.50
Vikings,MIN,30,,WR,553387303,Justin Jefferson,5,0,385,18,1,11.60,3,60.00,2,24,1,10,56,3.33,18.67,38.50
Vikings,MIN,30,,TE,553387995,Josh Oliver,6,0,9590,84,1,0.50,2,100.00,0,7,0,1,5,0.50,2.50,6.25
Vikings,MIN,30,,TE,553387162,T.J. Hockenson,6,0,9503,87,1,1.40,2,100.00,0,9,0,5,14,2.50,7.00,58.50
Vikings,MIN,30,,HB,553387377,Aaron Jones Sr,8,0,8609,33,1,1.20,3,100.00,0,11,0,30,12,10.00,4.00,15.25
Vikings,MIN,30,,FB,553387011,C.J. Ham,9,0,9195,30,1,0.30,1,100.00,0,3,0,2,3,2.00,3.00,2.00
Vikings,MIN,30,,WR,553388604,Adam Thielen,12,0,6913,19,1,0.20,1,100.00,0,2,0,0,2,0.00,2.00,0.50
