team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,recTotalCatches,recAvgCatchPct,recTotalDrops,recTotalLongest,recTotalTDs,recTotalYdsAfterCatch,recTotalYds,recAvgYacPerCatch,recAvgYdsPerCatch,recAvgYdsPerGame
Steelers,PIT,28,,WR,553388929,Roman Wilson,1,0,10303,10,1,2.20,2,100.00,0,14,0,7,22,3.50,11.00,47.33
Steelers,PIT,28,,WR,553386088,Calvin Austin,3,0,1150,19,1,20.50,7,100.00,0,73,1,66,145,9.43,20.71,85.33
Steelers,PIT,28,,HB,553388796,Jaylen Warren,3,0,2012,30,1,3.60,4,100.00,0,18,0,34,36,8.50,9.00,28.33
Steelers,PIT,28,,TE,553386856,Pat Freiermuth,4,0,1377,88,1,4.80,4,80.00,1,21,0,24,48,6.00,12.00,25.67
Steelers,PIT,28,,WR,553387784,D.K. Metcalf,6,0,9569,4,1,9.40,6,85.71,1,42,0,46,94,7.67,15.67,79.00
Steelers,PIT,28,,TE,553388442,Jonnu Smith,8,0,8731,81,1,0.80,1,100.00,0,8,0,4,8,4.00,8.00,5.00
Texans,HOU,31,,WR,553386620,Tank Dell,2,0,2090,3,1,17.80,10,100.00,0,55,1,15,118,1.50,11.80,63.00
Texans,HOU,31,,WR,553386488,Nico Collins,4,0,1148,12,1,4.10,5,100.00,0,16,0,15,41,3.00,8.20,63.00
Texans,HOU,31,,TE,553386340,Harrison Bryant,5,0,193,88,1,1.80,4,100.00,0,17,0,19,18,4.75,4.50,9.00
Texans,HOU,31,,FB,553387346,Jakob Johnson,6,0,393,43,1,-0.50,1,100.00,0,0,0,1,-5,1.00,-5.00,-1.67
Texans,HOU,31,,WR,553387480,Christian Kirk,7,0,8963,13,1,2.40,3,100.00,0,13,0,11,24,3.67,8.00,57.67
Texans,HOU,31,,TE,553388342,Dalton Schultz,7,0,9050,86,1,12.50,9,75.00,3,15,1,31,65,3.44,7.22,46.00
Texans,HOU,31,,HB,553386451,Nick Chubb,7,0,8846,21,1,0.70,1,100.00,0,7,0,2,7,2.00,7.00,2.33
Texans,HOU,31,,HB,553387825,Joe Mixon,8,0,9241,28,1,3.00,3,100.00,0,18,0,24,30,8.00,10.00,36.67
Titans,TEN,29,,WR,553386096,Elic Ayomanor,0,0,10481,5,1,0.10,1,100.00,0,1,0,2,1,2.00,1.00,0.33
Titans,TEN,29,,TE,553387980,Chigoziem Okonkwo,3,0,1869,85,1,4.40,5,83.33,1,18,0,8,44,1.60,8.80,31.00
Titans,TEN,29,,WR,553387307,Van Jefferson,5,0,386,11,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,,HB,553388118,Tony Pollard,6,0,9600,20,1,-0.40,3,100.00,0,0,0,11,-4,3.67,-1.33,20.00
Titans,TEN,29,,WR,553388223,Calvin Ridley,7,0,9038,0,1,16.40,5,100.00,0,57,1,50,104,10.00,20.80,50.33
Titans,TEN,29,,WR,553388464,JuJu Smith-Schuster,8,0,8729,9,1,4.30,3,75.00,1,21,0,9,43,3.00,14.33,50.33
Titans,TEN,29,,WR,553387594,Tyler Lockett,10,0,7214,4,1,7.20,5,83.33,1,34,0,5,72,1.00,14.40,35.00
Vikings,MIN,30,,WR,553386792,Tai Felton,0,0,10551,13,1,4.70,6,85.71,1,11,0,13,47,2.17,7.83,36.00
Vikings,MIN,30,,WR,553386000,Jordan Addison,2,0,813,3,1,12.70,8,100.00,0,30,0,51,127,6.38,15.88,87.67
Vikings,MIN,30,,HB,553387665,Jordan Mason,3,0,4679,27,1,2.40,1,100.00,0,24,0,24,24,24.00,24.00,10.67
Vikings,MIN,30,,WR,553387303,Justin Jefferson,5,0,385,18,1,1.10,1,50.00,1,11,0,8,11,8.00,11.00,32.67
Vikings,MIN,30,,TE,553387995,Josh Oliver,6,0,9590,84,1,2.00,3,100.00,0,9,0,12,20,4.00,6.67,6.67
Vikings,MIN,30,,TE,553387162,T.J. Hockenson,6,0,9503,87,1,11.10,4,100.00,0,20,1,22,51,5.50,12.75,73.33
Vikings,MIN,30,,HB,553387377,Aaron Jones Sr,8,0,8609,33,1,1.20,3,100.00,0,7,0,6,12,2.00,4.00,16.33
